,time,player,wood,food,gold,stone,vils,mils
14664,366600,TheMustache,4032,4399,3482,3116,18,25
14668,366700,TheMustache,4033,4400,3483,3116,18,25
14672,366800,TheMustache,4034,4401,3484,3117,18,25
14676,366900,TheMustache,4035,4402,3485,3118,18,25
14680,367000,TheMustache,4037,4404,3486,3119,18,25
14684,367100,TheMustache,4038,4405,3487,3120,18,25
14688,367200,TheMustache,4039,4406,3488,3121,18,25
14692,367300,TheMustache,4040,4407,3489,3122,18,25
14696,367400,TheMustache,4041,4408,3490,3122,18,25
14700,367500,TheMustache,4042,4410,3491,3123,18,25
14704,367600,TheMustache,4043,4411,3492,3124,18,25
14708,367700,TheMustache,4044,4412,3493,3125,18,25
14712,367800,TheMustache,4045,4413,3494,3126,18,25
14716,367900,TheMustache,4046,4414,3495,3127,18,25
14720,368000,TheMustache,4048,4416,3496,3128,18,25
14724,368100,TheMustache,4049,4417,3496,3128,18,25
14728,368200,TheMustache,4050,4418,3497,3129,18,25
14732,368300,TheMustache,4051,4419,3498,3130,18,25
14736,368400,TheMustache,4052,4420,3499,3131,18,25
14740,368500,TheMustache,4053,4422,3500,3132,18,25
14744,368600,TheMustache,4054,4423,3501,3133,18,25
14748,368700,TheMustache,4055,4424,3502,3133,18,25
14752,368800,TheMustache,4056,4425,3503,3134,18,25
14756,368900,TheMustache,4057,4426,3504,3135,18,25
14760,369000,TheMustache,4059,4428,3505,3136,18,25
14764,369100,TheMustache,4060,4429,3506,3137,18,25
14768,369200,TheMustache,4061,4430,3507,3138,18,25
14772,369300,TheMustache,4062,4431,3508,3139,18,25
14776,369400,TheMustache,4063,4432,3509,3139,18,25
14780,369500,TheMustache,4064,4434,3510,3140,18,25
14784,369600,TheMustache,4065,4435,3511,3141,18,25
14788,369700,TheMustache,4066,4436,3512,3142,18,25
14792,369800,TheMustache,4067,4437,3513,3143,18,25
14796,369900,TheMustache,4068,4438,3514,3144,18,25
14800,370000,TheMustache,4070,4440,3515,3145,18,25
14804,370100,TheMustache,4071,4441,3515,3145,18,25
14808,370200,TheMustache,4072,4442,3516,3146,18,25
14812,370300,TheMustache,4073,4443,3517,3147,18,25
14816,370400,TheMustache,4074,4444,3518,3148,18,25
14820,370500,TheMustache,4075,4446,3519,3149,18,25
14824,370600,TheMustache,4076,4447,3520,3150,18,25
14828,370700,TheMustache,4077,4448,3521,3150,18,25
14832,370800,TheMustache,4078,4449,3522,3151,18,25
14836,370900,TheMustache,4079,4450,3523,3152,18,25
14840,371000,TheMustache,4081,4452,3524,3153,18,25
14844,371100,TheMustache,4082,4453,3525,3154,18,25
14848,371200,TheMustache,4083,4454,3526,3155,18,25
14852,371300,TheMustache,4084,4455,3527,3156,18,25
14856,371400,TheMustache,4085,4456,3528,3156,18,25
14860,371500,TheMustache,4086,4458,3529,3157,18,26
14864,371600,TheMustache,4087,4459,3530,3158,18,26
14868,371700,TheMustache,4088,4460,3531,3159,18,26
14872,371800,TheMustache,4089,4461,3532,3160,18,26
14876,371900,TheMustache,4090,4462,3533,3161,18,26
14880,372000,TheMustache,4092,4464,3534,3162,18,26
14884,372100,TheMustache,4093,4465,3534,3162,18,26
14888,372200,TheMustache,4094,4466,3535,3163,18,26
14892,372300,TheMustache,4095,4467,3536,3164,18,26
14896,372400,TheMustache,4096,4468,3537,3165,18,26
14900,372500,TheMustache,4097,4470,3538,3166,18,26
14904,372600,TheMustache,4098,4471,3539,3167,18,26
14908,372700,TheMustache,4099,4472,3540,3167,18,26
14912,372800,TheMustache,4100,4473,3541,3168,18,26
14916,372900,TheMustache,4101,4474,3542,3169,18,26
14920,373000,TheMustache,4103,4476,3543,3170,18,26
14924,373100,TheMustache,4104,4477,3544,3171,18,26
14928,373200,TheMustache,4105,4478,3545,3172,18,26
14932,373300,TheMustache,4106,4479,3546,3173,18,26
14936,373400,TheMustache,4107,4480,3547,3173,18,26
14940,373500,TheMustache,4108,4482,3548,3174,18,26
14944,373600,TheMustache,4109,4483,3549,3175,18,26
14948,373700,TheMustache,4110,4484,3550,3176,18,26
14952,373800,TheMustache,4111,4485,3551,3177,18,26
14956,373900,TheMustache,4112,4486,3552,3178,18,26
14960,374000,TheMustache,4114,4488,3553,3179,18,26
14964,374100,TheMustache,4115,4489,3553,3179,18,26
14968,374200,TheMustache,4116,4490,3554,3180,18,26
14972,374300,TheMustache,4117,4491,3555,3181,18,26
14976,374400,TheMustache,4118,4492,3556,3182,18,26
14980,374500,TheMustache,4119,4494,3557,3183,18,26
14984,374600,TheMustache,4120,4495,3558,3184,18,26
14988,374700,TheMustache,4121,4496,3559,3184,18,26
14992,374800,TheMustache,4122,4497,3560,3185,18,26
14996,374900,TheMustache,4123,4498,3561,3186,18,26
15000,375000,TheMustache,4125,4500,3562,3187,18,26
15004,375100,TheMustache,4126,4501,3563,3188,18,26
15008,375200,TheMustache,4127,4502,3564,3189,18,26
15012,375300,TheMustache,4128,4503,3565,3190,18,26
15016,375400,TheMustache,4129,4504,3566,3190,18,26
15020,375500,TheMustache,4130,4506,3567,3191,18,26
15024,375600,TheMustache,4131,4507,3568,3192,18,26
15028,375700,TheMustache,4132,4508,3569,3193,18,26
15032,375800,TheMustache,4133,4509,3570,3194,18,26
15036,375900,TheMustache,4134,4510,3571,3195,18,26
15040,376000,TheMustache,4136,4512,3572,3196,18,26
15044,376100,TheMustache,4137,4513,3572,3196,18,26
15048,376200,TheMustache,4138,4514,3573,3197,18,26
15052,376300,TheMustache,4139,4515,3574,3198,18,26
15056,376400,TheMustache,4140,4516,3575,3199,18,26
15060,376500,TheMustache,4141,4518,3576,3200,18,26
15064,376600,TheMustache,4142,4519,3577,3201,18,26
15068,376700,TheMustache,4143,4520,3578,3201,18,26
15072,376800,TheMustache,4144,4521,3579,3202,18,26
15076,376900,TheMustache,4145,4522,3580,3203,18,26
15080,377000,TheMustache,4147,4524,3581,3204,18,26
15084,377100,TheMustache,4148,4525,3582,3205,18,26
15088,377200,TheMustache,4149,4526,3583,3206,18,26
15092,377300,TheMustache,4150,4527,3584,3207,18,26
15096,377400,TheMustache,4151,4528,3585,3207,18,26
15100,377500,TheMustache,4152,4530,3586,3208,18,26
15104,377600,TheMustache,4153,4531,3587,3209,18,26
15108,377700,TheMustache,4154,4532,3588,3210,18,26
15112,377800,TheMustache,4155,4533,3589,3211,18,26
15116,377900,TheMustache,4156,4534,3590,3212,18,26
15120,378000,TheMustache,4158,4536,3591,3213,18,26
15124,378100,TheMustache,4159,4537,3591,3213,18,26
15128,378200,TheMustache,4160,4538,3592,3214,18,26
15132,378300,TheMustache,4161,4539,3593,3215,18,26
15136,378400,TheMustache,4162,4540,3594,3216,18,26
15140,378500,TheMustache,4163,4542,3595,3217,18,26
15144,378600,TheMustache,4164,4543,3596,3218,18,26
15148,378700,TheMustache,4165,4544,3597,3218,18,26
15152,378800,TheMustache,4166,4545,3598,3219,18,26
15156,378900,TheMustache,4167,4546,3599,3220,18,26
15160,379000,TheMustache,4169,4548,3600,3221,18,26
15164,379100,TheMustache,4170,4549,3601,3222,18,26
15168,379200,TheMustache,4171,4550,3602,3223,18,26
15172,379300,TheMustache,4172,4551,3603,3224,18,26
15176,379400,TheMustache,4173,4552,3604,3224,18,26
15180,379500,TheMustache,4174,4554,3605,3225,18,26
15184,379600,TheMustache,4175,4555,3606,3226,18,26
15188,379700,TheMustache,4176,4556,3607,3227,18,26
15192,379800,TheMustache,4177,4557,3608,3228,18,26
15196,379900,TheMustache,4178,4558,3609,3229,18,26
15200,380000,TheMustache,4180,4560,3610,3230,19,26
15204,380100,TheMustache,4181,4561,3610,3230,19,26
15208,380200,TheMustache,4182,4562,3611,3231,19,26
15212,380300,TheMustache,4183,4563,3612,3232,19,26
15216,380400,TheMustache,4184,4564,3613,3233,19,26
15220,380500,TheMustache,4185,4566,3614,3234,19,26
15224,380600,TheMustache,4186,4567,3615,3235,19,26
15228,380700,TheMustache,4187,4568,3616,3235,19,26
15232,380800,TheMustache,4188,4569,3617,3236,19,26
15236,380900,TheMustache,4189,4570,3618,3237,19,26
15240,381000,TheMustache,4191,4572,3619,3238,19,26
15244,381100,TheMustache,4192,4573,3620,3239,19,26
15248,381200,TheMustache,4193,4574,3621,3240,19,26
15252,381300,TheMustache,4194,4575,3622,3241,19,26
15256,381400,TheMustache,4195,4576,3623,3241,19,26
15260,381500,TheMustache,4196,4578,3624,3242,19,26
15264,381600,TheMustache,4197,4579,3625,3243,19,26
15268,381700,TheMustache,4198,4580,3626,3244,19,26
15272,381800,TheMustache,4199,4581,3627,3245,19,26
15276,381900,TheMustache,4200,4582,3628,3246,19,26
15280,382000,TheMustache,4202,4584,3629,3247,19,26
15284,382100,TheMustache,4203,4585,3629,3247,19,26
15288,382200,TheMustache,4204,4586,3630,3248,19,26
15292,382300,TheMustache,4205,4587,3631,3249,19,26
15296,382400,TheMustache,4206,4588,3632,3250,19,26
15300,382500,TheMustache,4207,4590,3633,3251,19,26
15304,382600,TheMustache,4208,4591,3634,3252,19,26
15308,382700,TheMustache,4209,4592,3635,3252,19,26
15312,382800,TheMustache,4210,4593,3636,3253,19,26
15316,382900,TheMustache,4211,4594,3637,3254,19,26
15320,383000,TheMustache,4213,4596,3638,3255,19,26
15324,383100,TheMustache,4214,4597,3639,3256,19,26
15328,383200,TheMustache,4215,4598,3640,3257,19,26
15332,383300,TheMustache,4216,4599,3641,3258,19,26
15336,383400,TheMustache,4217,4600,3642,3258,19,26
15340,383500,TheMustache,4218,4602,3643,3259,19,26
15344,383600,TheMustache,4219,4603,3644,3260,19,26
15348,383700,TheMustache,4220,4604,3645,3261,19,26
15352,383800,TheMustache,4221,4605,3646,3262,19,26
15356,383900,TheMustache,4222,4606,3647,3263,19,26
15360,384000,TheMustache,4224,4608,3648,3264,19,26
15364,384100,TheMustache,4225,4609,3648,3264,19,26
15368,384200,TheMustache,4226,4610,3649,3265,19,26
15372,384300,TheMustache,4227,4611,3650,3266,19,26
15376,384400,TheMustache,4228,4612,3651,3267,19,26
15380,384500,TheMustache,4229,4614,3652,3268,19,26
15384,384600,TheMustache,4230,4615,3653,3269,19,26
15388,384700,TheMustache,4231,4616,3654,3269,19,26
15392,384800,TheMustache,4232,4617,3655,3270,19,26
15396,384900,TheMustache,4233,4618,3656,3271,19,26
15400,385000,TheMustache,4235,4620,3657,3272,19,26
15404,385100,TheMustache,4236,4621,3658,3273,19,26
15408,385200,TheMustache,4237,4622,3659,3274,19,26
15412,385300,TheMustache,4238,4623,3660,3275,19,26
15416,385400,TheMustache,4239,4624,3661,3275,19,26
15420,385500,TheMustache,4240,4626,3662,3276,19,26
15424,385600,TheMustache,4241,4627,3663,3277,19,26
15428,385700,TheMustache,4242,4628,3664,3278,19,26
15432,385800,TheMustache,4243,4629,3665,3279,19,27
15436,385900,TheMustache,4244,4630,3666,3280,19,27
15440,386000,TheMustache,4246,4632,3667,3281,19,27
15444,386100,TheMustache,4247,4633,3667,3281,19,27
15448,386200,TheMustache,4248,4634,3668,3282,19,27
15452,386300,TheMustache,4249,4635,3669,3283,19,27
15456,386400,TheMustache,4250,4636,3670,3284,19,27
15460,386500,TheMustache,4251,4638,3671,3285,19,27
15464,386600,TheMustache,4252,4639,3672,3286,19,27
15468,386700,TheMustache,4253,4640,3673,3286,19,27
15472,386800,TheMustache,4254,4641,3674,3287,19,27
15476,386900,TheMustache,4255,4642,3675,3288,19,27
15480,387000,TheMustache,4257,4644,3676,3289,19,27
15484,387100,TheMustache,4258,4645,3677,3290,19,27
15488,387200,TheMustache,4259,4646,3678,3291,19,27
15492,387300,TheMustache,4260,4647,3679,3292,19,27
15496,387400,TheMustache,4261,4648,3680,3292,19,27
15500,387500,TheMustache,4262,4650,3681,3293,19,27
15504,387600,TheMustache,4263,4651,3682,3294,19,27
15508,387700,TheMustache,4264,4652,3683,3295,19,27
15512,387800,TheMustache,4265,4653,3684,3296,19,27
15516,387900,TheMustache,4266,4654,3685,3297,19,27
15520,388000,TheMustache,4268,4656,3686,3298,19,27
15524,388100,TheMustache,4269,4657,3686,3298,19,27
15528,388200,TheMustache,4270,4658,3687,3299,19,27
15532,388300,TheMustache,4271,4659,3688,3300,19,27
15536,388400,TheMustache,4272,4660,3689,3301,19,27
15540,388500,TheMustache,4273,4662,3690,3302,19,27
15544,388600,TheMustache,4274,4663,3691,3303,19,27
15548,388700,TheMustache,4275,4664,3692,3303,19,27
15552,388800,TheMustache,4276,4665,3693,3304,19,27
15556,388900,TheMustache,4277,4666,3694,3305,19,27
15560,389000,TheMustache,4279,4668,3695,3306,19,27
15564,389100,TheMustache,4280,4669,3696,3307,19,27
15568,389200,TheMustache,4281,4670,3697,3308,19,27
15572,389300,TheMustache,4282,4671,3698,3309,19,27
15576,389400,TheMustache,4283,4672,3699,3309,19,27
15580,389500,TheMustache,4284,4674,3700,3310,19,27
15584,389600,TheMustache,4285,4675,3701,3311,19,27
15588,389700,TheMustache,4286,4676,3702,3312,19,27
15592,389800,TheMustache,4287,4677,3703,3313,19,27
15596,389900,TheMustache,4288,4678,3704,3314,19,27
15600,390000,TheMustache,4290,4680,3705,3315,19,27
15604,390100,TheMustache,4291,4681,3705,3315,19,27
15608,390200,TheMustache,4292,4682,3706,3316,19,27
15612,390300,TheMustache,4293,4683,3707,3317,19,27
15616,390400,TheMustache,4294,4684,3708,3318,19,27
15620,390500,TheMustache,4295,4686,3709,3319,19,27
15624,390600,TheMustache,4296,4687,3710,3320,19,27
15628,390700,TheMustache,4297,4688,3711,3320,19,27
15632,390800,TheMustache,4298,4689,3712,3321,19,27
15636,390900,TheMustache,4299,4690,3713,3322,19,27
15640,391000,TheMustache,4301,4692,3714,3323,19,27
15644,391100,TheMustache,4302,4693,3715,3324,19,27
15648,391200,TheMustache,4303,4694,3716,3325,19,27
15652,391300,TheMustache,4304,4695,3717,3326,19,27
15656,391400,TheMustache,4305,4696,3718,3326,19,27
15660,391500,TheMustache,4306,4698,3719,3327,19,27
15664,391600,TheMustache,4307,4699,3720,3328,19,27
15668,391700,TheMustache,4308,4700,3721,3329,19,27
15672,391800,TheMustache,4309,4701,3722,3330,19,27
15676,391900,TheMustache,4310,4702,3723,3331,19,27
15680,392000,TheMustache,4312,4704,3724,3332,19,27
15684,392100,TheMustache,4313,4705,3724,3332,19,27
15688,392200,TheMustache,4314,4706,3725,3333,19,27
15692,392300,TheMustache,4315,4707,3726,3334,19,27
15696,392400,TheMustache,4316,4708,3727,3335,19,27
15700,392500,TheMustache,4317,4710,3728,3336,19,27
15704,392600,TheMustache,4318,4711,3729,3337,19,27
15708,392700,TheMustache,4319,4712,3730,3337,19,27
15712,392800,TheMustache,4320,4713,3731,3338,19,27
15716,392900,TheMustache,4321,4714,3732,3339,19,27
15720,393000,TheMustache,4323,4716,3733,3340,19,27
15724,393100,TheMustache,4324,4717,3734,3341,19,27
15728,393200,TheMustache,4325,4718,3735,3342,19,27
15732,393300,TheMustache,4326,4719,3736,3343,19,27
15736,393400,TheMustache,4327,4720,3737,3343,19,27
15740,393500,TheMustache,4328,4722,3738,3344,19,27
15744,393600,TheMustache,4329,4723,3739,3345,19,27
15748,393700,TheMustache,4330,4724,3740,3346,19,27
15752,393800,TheMustache,4331,4725,3741,3347,19,27
15756,393900,TheMustache,4332,4726,3742,3348,19,27
15760,394000,TheMustache,4334,4728,3743,3349,19,27
15764,394100,TheMustache,4335,4729,3743,3349,19,27
15768,394200,TheMustache,4336,4730,3744,3350,19,27
15772,394300,TheMustache,4337,4731,3745,3351,19,27
15776,394400,TheMustache,4338,4732,3746,3352,19,27
15780,394500,TheMustache,4339,4734,3747,3353,19,27
15784,394600,TheMustache,4340,4735,3748,3354,19,27
15788,394700,TheMustache,4341,4736,3749,3354,19,27
15792,394800,TheMustache,4342,4737,3750,3355,19,27
15796,394900,TheMustache,4343,4738,3751,3356,19,27
15800,395000,TheMustache,4345,4740,3752,3357,19,27
15804,395100,TheMustache,4346,4741,3753,3358,19,27
15808,395200,TheMustache,4347,4742,3754,3359,19,27
15812,395300,TheMustache,4348,4743,3755,3360,19,27
15816,395400,TheMustache,4349,4744,3756,3360,19,27
15820,395500,TheMustache,4350,4746,3757,3361,19,27
15824,395600,TheMustache,4351,4747,3758,3362,19,27
15828,395700,TheMustache,4352,4748,3759,3363,19,27
15832,395800,TheMustache,4353,4749,3760,3364,19,27
15836,395900,TheMustache,4354,4750,3761,3365,19,27
15840,396000,TheMustache,4356,4752,3762,3366,19,27
15844,396100,TheMustache,4357,4753,3762,3366,19,27
15848,396200,TheMustache,4358,4754,3763,3367,19,27
15852,396300,TheMustache,4359,4755,3764,3368,19,27
15856,396400,TheMustache,4360,4756,3765,3369,19,27
15860,396500,TheMustache,4361,4758,3766,3370,19,27
15864,396600,TheMustache,4362,4759,3767,3371,19,27
15868,396700,TheMustache,4363,4760,3768,3371,19,27
15872,396800,TheMustache,4364,4761,3769,3372,19,27
15876,396900,TheMustache,4365,4762,3770,3373,19,27
15880,397000,TheMustache,4367,4764,3771,3374,19,27
15884,397100,TheMustache,4368,4765,3772,3375,19,27
15888,397200,TheMustache,4369,4766,3773,3376,19,27
15892,397300,TheMustache,4370,4767,3774,3377,19,27
15896,397400,TheMustache,4371,4768,3775,3377,19,27
15900,397500,TheMustache,4372,4770,3776,3378,19,27
15904,397600,TheMustache,4373,4771,3777,3379,19,27
15908,397700,TheMustache,4374,4772,3778,3380,19,27
15912,397800,TheMustache,4375,4773,3779,3381,19,27
15916,397900,TheMustache,4376,4774,3780,3382,19,27
15920,398000,TheMustache,4378,4776,3781,3383,19,27
15924,398100,TheMustache,4379,4777,3781,3383,19,27
15928,398200,TheMustache,4380,4778,3782,3384,19,27
15932,398300,TheMustache,4381,4779,3783,3385,19,27
15936,398400,TheMustache,4382,4780,3784,3386,19,27
15940,398500,TheMustache,4383,4782,3785,3387,19,27
15944,398600,TheMustache,4384,4783,3786,3388,19,27
15948,398700,TheMustache,4385,4784,3787,3388,19,27
15952,398800,TheMustache,4386,4785,3788,3389,19,27
15956,398900,TheMustache,4387,4786,3789,3390,19,27
15960,399000,TheMustache,4389,4788,3790,3391,19,27
15964,399100,TheMustache,4390,4789,3791,3392,19,27
15968,399200,TheMustache,4391,4790,3792,3393,19,27
15972,399300,TheMustache,4392,4791,3793,3394,19,27
15976,399400,TheMustache,4393,4792,3794,3394,19,27
15980,399500,TheMustache,4394,4794,3795,3395,19,27
15984,399600,TheMustache,4395,4795,3796,3396,19,27
15988,399700,TheMustache,4396,4796,3797,3397,19,27
15992,399800,TheMustache,4397,4797,3798,3398,19,27
15996,399900,TheMustache,4398,4798,3799,3399,19,27
16000,400000,TheMustache,4400,4800,3800,3400,20,28
16004,400100,TheMustache,4401,4801,3800,3400,20,28
16008,400200,TheMustache,4402,4802,3801,3401,20,28
16012,400300,TheMustache,4403,4803,3802,3402,20,28
16016,400400,TheMustache,4404,4804,3803,3403,20,28
16020,400500,TheMustache,4405,4806,3804,3404,20,28
16024,400600,TheMustache,4406,4807,3805,3405,20,28
16028,400700,TheMustache,4407,4808,3806,3405,20,28
16032,400800,TheMustache,4408,4809,3807,3406,20,28
16036,400900,TheMustache,4409,4810,3808,3407,20,28
16040,401000,TheMustache,4411,4812,3809,3408,20,28
16044,401100,TheMustache,4412,4813,3810,3409,20,28
16048,401200,TheMustache,4413,4814,3811,3410,20,28
16052,401300,TheMustache,4414,4815,3812,3411,20,28
16056,401400,TheMustache,4415,4816,3813,3411,20,28
16060,401500,TheMustache,4416,4818,3814,3412,20,28
16064,401600,TheMustache,4417,4819,3815,3413,20,28
16068,401700,TheMustache,4418,4820,3816,3414,20,28
16072,401800,TheMustache,4419,4821,3817,3415,20,28
16076,401900,TheMustache,4420,4822,3818,3416,20,28
16080,402000,TheMustache,4422,4824,3819,3417,20,28
16084,402100,TheMustache,4423,4825,3819,3417,20,28
16088,402200,TheMustache,4424,4826,3820,3418,20,28
16092,402300,TheMustache,4425,4827,3821,3419,20,28
16096,402400,TheMustache,4426,4828,3822,3420,20,28
16100,402500,TheMustache,4427,4830,3823,3421,20,28
16104,402600,TheMustache,4428,4831,3824,3422,20,28
16108,402700,TheMustache,4429,4832,3825,3422,20,28
16112,402800,TheMustache,4430,4833,3826,3423,20,28
16116,402900,TheMustache,4431,4834,3827,3424,20,28
16120,403000,TheMustache,4433,4836,3828,3425,20,28
16124,403100,TheMustache,4434,4837,3829,3426,20,28
16128,403200,TheMustache,4435,4838,3830,3427,20,28
16132,403300,TheMustache,4436,4839,3831,3428,20,28
16136,403400,TheMustache,4437,4840,3832,3428,20,28
16140,403500,TheMustache,4438,4842,3833,3429,20,28
16144,403600,TheMustache,4439,4843,3834,3430,20,28
16148,403700,TheMustache,4440,4844,3835,3431,20,28
16152,403800,TheMustache,4441,4845,3836,3432,20,28
16156,403900,TheMustache,4442,4846,3837,3433,20,28
16160,404000,TheMustache,4444,4848,3838,3434,20,28
16164,404100,TheMustache,4445,4849,3838,3434,20,28
16168,404200,TheMustache,4446,4850,3839,3435,20,28
16172,404300,TheMustache,4447,4851,3840,3436,20,28
16176,404400,TheMustache,4448,4852,3841,3437,20,28
16180,404500,TheMustache,4449,4854,3842,3438,20,28
16184,404600,TheMustache,4450,4855,3843,3439,20,28
16188,404700,TheMustache,4451,4856,3844,3439,20,28
16192,404800,TheMustache,4452,4857,3845,3440,20,28
16196,404900,TheMustache,4453,4858,3846,3441,20,28
